bank,deadtype,bankwhois,bankredir,registered
www.1stchoicebank.cc,parked-ads,F,F,T
www.thecbt.com,dead,F,F,T
www.merrillmerchants.com,bank,F,F,T
www.bankoncitizens.com,bank-interstitial,T,F,T
www.homenational.com,dead,F,F,T
www.centralsierrabank.com,notreg,F,F,F
www.sunrisebanksandiego.com,bank,F,F,T
www.valleybanks.com,parked,F,F,T
www.wemplestatebank.com,bank,T,F,T
www.discovery-bank.com,dead,F,F,T
www.merchantsandfarmersbank.net,dead,F,F,T
www.flagshipbank.com,bank,F,F,T
www.amernat.com,parked-ads,F,F,T
www.fsbfm.com,bank,F,F,T
www.fnfg.com,dead,F,T,T
www.statebankiowa.com,notreg,F,F,F
www.crescentbank.com,dead,F,T,T
www.harborbankva.com,malware,F,F,T
www.fidbank.com,dead,F,T,T
www.peoplesbankla.com,parked-ads,F,F,T
www.cbotexas.com,notreg,F,F,F
www.freedombankga.com,dead,F,T,T
www.banklakeside.com,reuse,F,F,T
www.bonh.com,parked-ads,F,F,T
www.cowlitzbank.com,parked-ads,F,F,T
www.fmsbtx.com,notreg,F,F,F
www.pacificabank.com,dead,F,F,T
www.ozaukeebank.com,bank,F,F,T
www.harborcommunity.com,parked,F,F,T
www.emprise.com,bank,T,F,T
www.worthnb.com,bank,F,F,T
www.nantucketbank.com,bank,F,F,T
www.oglethorpebank.net,dead,F,F,T
www.nbronline.com,parked,F,F,T
www.sanluistrustbank.com,dead,F,T,T
www.fbnoky.com,dead,F,F,T
www.eurobankpr.com,dead,F,F,T
www.foleybank.com,redir2alive,F,T,T
www.metrobanker.com,dead,T,F,T
www.ccfnb.com,dead,F,F,T
www.statebk.com,dead,F,F,T
www.cornerstonebank.com,parked-ads,F,F,T
www.premierbankonline.com,dead,F,F,T
www.firsteconnect.com,dead,T,F,T
www.firstcommunitybank.net,bank,T,F,T
www.gbbanker.com,bank,F,F,T
www.irnb.com,dead,F,F,T
www.sbtco.com,redir2alive,F,T,T
www.pbminn.com,bank,F,F,T
www.unitynationalbank.com,dead,F,F,T
www.communitybankofrowan.com,bank,F,F,T
www.wgnb.com,dead,F,T,T
www.reliancebankny.com,notreg,F,F,F
www.highcountrybank.com,bank,T,F,T
www.bankone.com,redir2alive,F,T,T
www.bridgewatercoop.com,dead,F,T,T
www.comfirst.com,dead,F,F,T
www.sbk.com,dead,F,T,T
www.sbna.com,bank-interstitial,F,F,T
www.morgankeegan.com,bank,F,F,T
www.statebankoflucan.com,dead,F,F,T
www.summitcommunitybank.com,redir2alive,F,T,T
www.greystonebank.com,dead,F,F,T
www.castlebank.com,bank,F,F,T
www.keywestbank.cc,parked,F,F,T
www.pointpathbank.com,parked-ads,F,F,T
www.marathonstatebank.com,redir2alive,T,T,T
www.cnbnetbank.com,dead,F,F,T
www.hawkeyestatebank.com,notreg,F,F,F
www.fullertonfederal.com,reuse,F,F,T
www.icbbank.com,bank,T,F,T
www.peoplesnb.com,redir2alive,F,T,T
www.communitybanknp.com,bank-interstitial,F,F,T
www.mcsbk.com,parked-ads,F,F,T
www.akfirstbank.com,parked-ads,F,F,T
www.statebankoxford.com,dead,F,F,T
www.csbnet.com,dead,F,F,T
www.kleinet.com,redir2alive,T,T,T
www.grovetonbank.com,bank,F,F,T
www.statebat.com,parked-ads,F,F,T
www.pennfsb.com,redir2alive,F,T,T
www.fnbbelleville.com,dead,T,F,T
www.fbebank.com,dead,T,F,T
www.atlanticsb.com,reuse,F,F,T
www.mainstreetsavingsbank.com,parked-ads,F,F,T
www.bigskybank.com,bank,F,F,T
www.ucbank.net,parked-ads,F,F,T
www.fnbnewport.com,dead,T,F,T
www.mercantiledfw.com,notreg,F,F,F
www.firsttrustnc.com,bank,T,F,T
www.bankofbertrand.com,bank,F,F,T
www.iowabank.net,dead,F,T,T
www.bowva.com,parked-ads,F,F,T
www.centrabank.com,bank,F,F,T
www.guarantysb.com,parked-ads,F,F,T
www.symphonybank.com,dead,F,T,T
www.summitbankaz.com,bank,F,F,T
www.mtnwb.com,bank,F,F,T
www.goldenstatebk.com,bank,F,F,T
www.firstchicagobt.com,dead,F,F,T
www.securitybank.net,parked-ads,F,F,T
www.villagebank.biz,bank,F,F,T
www.jeffersonbanktexas.com,parked-ads,F,F,T
www.lpsb.com,bank,F,F,T
www.allegiantbank.com,dead,F,F,T
www.credicardbank.com,dead,F,F,T
www.northwestbanktexas.com,parked-ads,F,F,T
www.wbbankonline.com,notreg,F,F,F
www.scnbank.com,dead,T,F,T
www.homesavingsofamerica.com,dead,F,F,T
www.suburbanfsb.com,dead,F,F,T
www.fsnbga.com,parked-ads,F,F,T
www.peoplesoxford.com,malware,F,F,T
www.imperialsavings.net,notreg,F,F,F
www.sterlingmontgomery.com,dead,F,T,T
www.flagbank.com,parked-ads,F,F,T
www.thebusinessbank.biz,dead,F,F,T
www.bankofholden.com,parked-ads,F,F,T
www.pulaskibank.com,bank,T,F,T
www.pepperelltrust.com,bank,F,F,T
www.sterlingbankfl.com,dead,F,T,T
www.cbofl.net,dead,F,T,T
www.thescottishbank.com,parked-ads,F,F,T
www.fbnb.com,parked-ads,F,F,T
www.valricostate.com,dead,F,T,T
www.ffbonline.com,bank,T,F,T
www.portagebank.com,dead,F,F,T
www.countybank.com,dead,F,F,T
www.westernsecuritybank.com,bank,F,F,T
www.evergreenbank.com,dead,F,F,T
www.mainsourcebankoh.com,dead,F,T,T
www.keystonebankstl.com,notreg,F,F,F
www.firstbankfla.com,bank,F,F,T
www.elginstatebank.com,bank,F,F,T
www.mpnb.com,dead,F,F,T
www.goldbank-ok.com,notreg,F,F,F
www.legacybanks.com,dead,F,F,T
www.ingdirect.com,bank,T,F,T
www.bsbbonham.com,parked-ads,F,F,T
www.jacksonstatebank.com,dead,F,T,T
www.fnbj.net,notreg,F,F,F
www.premier-bk.com,bank-interstitial,F,F,T
www.shorebankcleveland.com,dead,F,F,T
www.gebank.com,dead,T,F,T
www.firstbankidaho.com,dead,F,F,T
www.sandridgebank.com,dead,F,F,T
www.mcintoshbancshares.com,parked-ads,F,F,T
www.firstnationalstmarys.com,notreg,F,F,F
www.belviderebank.com,dead,F,F,T
www.teambank-na.com,parked-ads,F,F,T
www.fabank.com,bank,F,F,T
www.mbna.com,bank,F,F,T
www.texasvbank.com,redir2alive,F,T,T
www.stfrancisbank.com,dead,F,F,T
www.bankonus.com,parked-ads,F,F,T
www.fsbinh.com,notreg,F,F,F
www.premier-bank.com,redir2alive,F,T,T
www.fidelitybankmd.com,redir2alive,F,T,T
www.firstpresidio.com,bank,F,F,T
www.communitybanksk.com,bank,T,F,T
www.thebankoftallahassee.com,dead,F,T,T
www.todaysbank.com,dead,T,F,T
www.fnanb.com,dead,F,F,T
www.abtexasna.com,dead,F,T,T
www.centennialbanks.com,parked-ads,F,F,T
www.rockbridgebank.com,bank,F,F,T
www.statebankofrogers.com,dead,F,F,T
www.tpbonline.com,dead,F,T,T
www.thebankoftexas.com,dead,F,T,T
www.texstarbank.com,dead,F,T,T
www.uninatbk.com,dead,T,F,T
www.communitybankoc.com,bank,F,F,T
www.firstcharter.com,dead,F,T,T
www.fcbankgroup.com,bank,T,F,T
www.escrowbankusa.com,dead,F,F,T
www.decaturfirstbank.com,bank,F,F,T
www.first-federal-bank.com,dead,F,F,T
www.wainwrightbank.com,bank,F,F,T
www.fsbaltus.com,bank,F,F,T
www.primebankfl.com,parked-ads,F,F,T
www.dsbank.com,parked-ads,F,F,T
www.colonialbank.com,dead,F,T,T
www.pdnb.com,dead,F,T,T
www.mercantileboston.com,bank,T,F,T
www.winlocbank.com,parked,F,F,T
www.first-american.com,dead,F,F,T
www.unitedbankofidaho.com,dead,F,T,T
www.firstmutual.com,bank,F,F,T
www.madison-bank.com,parked-ads,F,F,T
www.northforkbank.com,dead,F,T,T
www.firstregional.com,parked-ads,F,F,T
www.bankofthecommonwealth.com,bank,F,F,T
www.contnatbank.com,notreg,F,F,F
www.firstbankslo.com,parked-ads,F,F,T
www.deposit-bank.com,dead,F,T,T
www.roserockbank.com,bank,F,F,T
www.firstlowndesbank.com,parked-ads,F,F,T
www.reedsburgbank.com,bank,F,F,T
www.worldsavings.com,dead,F,T,T
www.gatewaysavingsbank.com,reuse,F,F,T
www.efsbank.com,dead,F,F,T
www.americansecuritybank.com,redir2alive,T,T,T
www.1stpacbank.com,dead,F,F,T
www.jpmorgan.com,bank,F,F,T
www.essexbancorp.com,notreg,F,F,F
www.ravallibank.com,bank,F,F,T
www.freestarbank.com,dead,F,T,T
www.arbankersbank.com,reuse,F,F,T
www.securityexchangebank.com,bank,F,F,T
www.firstfloridabank.com,bank,F,F,T
www.stissing.com,parked-ads,F,F,T
www.fnb-colorado.com,dead,T,F,T
www.inficorp.com,dead,F,F,T
www.firstcityonline.com,dead,F,F,T
www.countrywidebank.com,dead,F,F,T
www.plantersbank.net,dead,F,F,T
www.libertystatebank.com,parked-ads,F,F,T
www.tcbank.com,bank,T,F,T
www.bankoflodi.com,dead,F,F,T
www.rivergreenbank.com,parked-ads,F,F,T
www.lasallebankmidwest.com,dead,F,T,T
www.auburncommunity.com,bank-interstitial,T,F,T
www.watervillebank.com,redir2alive,F,T,T
www.coloradosbank.com,dead,F,F,T
www.federaltrust.com,dead,F,T,T
www.allegiancedirectbank.com,notreg,F,F,F
www.fiserviss.com,dead,F,F,T
www.fnbl.com,dead,F,T,T
www.wycobank.com,redir2alive,T,T,T
www.carolinafederal.com,bank,F,F,T
www.poconocommunitybank.com,dead,F,F,T
www.greenvillecommunitybank.com,dead,F,T,T
www.summitbank-wa.com,bank,F,F,T
www.resourcebankonline.com,dead,F,F,T
www.mercantilebankandtrust.com,dead,F,T,T
www.hometowncb.com,bank,F,F,T
www.statebankofli.com,dead,F,T,T
www.firststateonline.com,dead,F,T,T
www.exchangebanksc.com,dead,F,T,T
www.warwicksb.com,parked-ads,F,F,T
www.fcbsavage.com,notreg,F,F,F
www.corebanking.net,bank,F,F,T
www.pbok.net,notreg,F,F,F
www.southernnationalbank.com,parked-ads,F,F,T
www.bankofcoweta.com,dead,F,T,T
www.bocc.com,parked-ads,F,F,T
www.cnatrust.com,dead,F,F,T
www.psbjeffersonville.com,dead,F,F,T
www.oakhillbanks.com,parked-ads,F,F,T
www.commercebankwyoming.com,bank,F,F,T
www.csbwestfl.com,parked-ads,F,F,T
www.firstcoleman.com,bank,F,F,T
www.macombcommunity.com,dead,F,T,T
www.graftonstatebank.com,bank,F,F,T
www.capitalbankal.com,redir2alive,T,T,T
www.ranchersbanks.com,parked-ads,F,F,T
www.texaspremier.com,dead,T,F,T
www.firststatebankia.com,dead,F,T,T
www.citynatlbank.com,parked-ads,F,F,T
www.cwe-bank.com,reuse,F,F,T
www.corridorstatebank.com,dead,F,T,T
www.communitybankonline.com,bank,F,F,T
www.signaturebanks.com,parked-ads,F,F,T
www.fccbank.com,dead,F,T,T
www.dcsb.com,dead,F,T,T
www.bankoflenawee.com,parked-ads,F,F,T
www.citizensbankofeffingham.com,dead,F,F,T
www.cornbeltbank.com,dead,F,F,T
www.pacificunionbank.com,reuse,T,F,T
www.maynardville.com,bank,F,F,T
www.southvalleybank.com,redir2alive,T,T,T
www.keybankusa.com,bank,F,F,T
www.charteroakbank.com,parked-ads,F,F,T
www.gbtrust.com,parked-ads,F,F,T
www.orionbank.com,dead,F,T,T
www.firstnbt.com,parked-ads,F,F,T
www.qcfb.com,bank,F,F,T
www.firstcapitalonline.com,parked-ads,F,F,T
www.mycommunitybank.com,dead,F,F,T
www.exchangebk.com,dead,F,F,T
www.rosemountbank.com,bank-interstitial,F,F,T
www.bankofauburnhills.com,dead,F,T,T
www.greenwichbankandtrust.com,dead,T,F,T
www.darbybank.com,bank,F,F,T
www.bankinland.com,notreg,F,F,F
www.mymillenniumbank.com,dead,T,F,T
www.bankatgrange.com,dead,F,F,T
www.heritagebankinggroup.com,dead,F,T,T
www.alphacommunitybank.com,parked-ads,F,F,T
www.communitybankmissoula.com,bank,F,F,T
www.southernexchangebank.com,redir2alive,T,T,T
www.svgsbank.com,parked,F,F,T
www.deltasouthernbank.com,dead,F,F,T
www.edensbank.com,dead,F,T,T
www.progressivestatebank.com,parked-ads,F,F,T
www.tattnallbank.com,dead,F,F,T
www.destinbank.com,parked-ads,F,F,T
www.bbnv.com,reuse,F,F,T
www.americanbankec.com,notreg,F,F,F
www.fnblafollette.com,bank,F,F,T
www.bankofspringvalley.com,notreg,F,F,F
www.bankcaroline.com,dead,F,F,T
www.communitynational-bank.com,parked-ads,F,F,T
www.citizensbsp.com,notreg,F,F,F
www.stellarbusinessbank.com,dead,F,F,T
www.houstonbusinessbank.com,redir2alive,F,T,T
www.blcnet.com,dead,F,T,T
www.fsbwin.com,bank,F,F,T
www.ffbmw.com,bank,F,F,T
www.nbmontpelier.com,notreg,F,F,F
www.sunbankonline.com,parked-ads,F,F,T
www.apab.com,parked-ads,F,F,T
www.myfriendlybank.com,parked-ads,F,F,T
www.fnbgreatbanc.com,parked-ads,F,F,T
